member,num_magnet_schools,num_charter_schools,TOTFRL,FRELCH,pct_participating,popu_tot,meanic_hh,hh_ratio_married,hh_ratio_female,highschool,bachelorplus,employ,gini,y,t_cluster,t_median,z_cluster,z_median,countyid,funding,hh_ratio_black,score
570.0,-0.148113116,-0.182243202,326.0,296.0,0.61,-0.277519193,-0.929940531,0.217940551,0.768450124,-0.55287656,-1.005892975,-0.632039845,-0.55240419,-0.882051282,0,0,0,1,13005,-0.62567896,0.328833328,-0.882051282
323.0,-0.148113116,-0.182243202,320.0,320.0,0.61,-0.302226259,-0.845172435,-0.9356132340000001,0.611262262,-1.3533437380000002,-1.0967318659999998,-0.638137211,0.651808405,-1.369230769,0,0,1,1,13007,-0.62567896,2.405561311,-1.369230769
1266.0,-0.148113116,-0.182243202,1063.0,943.0,0.61,-0.172117148,-0.812201837,-1.7200601030000002,1.110618273,-0.6944475640000001,-0.22849201600000002,-1.0399342790000001,1.5240184630000002,-1.051282051,0,0,1,1,13009,-0.62567896,2.0958116209999997,-1.051282051
908.0,-0.148113116,-0.182243202,518.0,430.0,0.61,-0.255717392,-0.9716673579999999,1.3005700759999999,-0.32591660699999997,-1.4084883769999998,-1.005997043,-0.220911445,-1.393664859,-0.46666666700000003,0,0,0,1,13011,-0.62567896,-0.328461125,-0.46666666700000003
1814.5,-0.148113116,-0.182243202,975.5,791.0,0.61,-0.081106016,0.099625878,0.45854926700000004,0.516951077,-0.459949905,-0.429958787,0.233174292,-1.458377218,-0.653846154,0,0,0,1,13013,-0.62567896,0.138283866,-0.653846154
1336.75,-0.148113116,-0.182243202,647.25,547.0,0.61,0.0036021670000000003,0.10448657900000001,0.258386049,0.435691525,-0.528427444,-0.197451478,0.203608652,-0.200706587,-0.41153846200000005,0,0,0,1,13015,-0.62567896,0.14655647900000002,-0.41153846200000005
829.0,-0.148113116,-0.182243202,817.0,817.0,0.61,-0.259075066,-1.458901472,-0.9772290000000001,2.169790835,-0.7932232929999999,-1.234155752,-1.204568871,0.325433029,-1.153846154,0,0,1,1,13017,-0.62567896,2.2473739569999998,-1.153846154
797.0,-0.148113116,-0.182243202,666.0,666.0,0.61,-0.253713866,-1.206664744,-0.105398658,0.803511651,-0.909856888,-1.019815005,-1.028756295,-0.164130036,-0.9435897440000001,0,0,0,1,13019,-0.62567896,0.117386811,-0.9435897440000001
1031.666667,1.1112476,-0.182243202,1022.166667,1022.166667,0.61,0.152629357,-0.439706741,-2.313550111,2.370833826,-0.246377768,0.329151093,-0.630909853,2.221786509,-1.284615385,0,0,1,1,13021,-0.62567896,3.1362111269999997,-1.284615385
662.0,-0.148113116,-0.182243202,359.0,305.0,0.61,-0.272902775,-0.593431549,-0.41184404700000005,0.378222194,-0.214505155,-0.397531079,-1.610195671,1.6421888580000001,-0.579487179,0,0,0,1,13023,-0.62567896,0.892102665,-0.579487179
956.0,-0.148113116,-0.182243202,639.0,639.0,0.61,-0.25556966600000003,-1.103789319,0.943339998,0.04918470900000001,-0.681901278,-1.449363622,-1.5673229,-0.431420215,-0.615384615,0,0,0,1,13025,-0.62567896,-0.40419694100000003,-0.615384615
525.0,-0.148113116,-0.182243202,503.0,503.0,0.61,-0.264131582,-0.8899792259999999,-0.42965399299999996,0.234377488,-0.8630309859999999,-0.8185020470000001,-0.970933967,0.812182512,-0.938461538,0,0,1,1,13027,-0.62567896,1.783269978,-0.938461538
1294.0,-0.148113116,-0.182243202,443.0,337.0,0.61,-0.20487524699999998,1.132159523,1.318343161,0.242872245,0.822183129,1.20569184,-0.021167026000000002,-0.321690562,-0.538461538,0,0,0,1,13029,-0.62567896,0.504469924,-0.538461538
988.3333332999998,-0.148113116,-0.182243202,551.3333332999999,501.66666669999995,0.61,-0.085282335,-0.708041681,-1.5759869030000002,1.026954197,0.09735976800000001,0.806849074,-0.401638076,1.287677673,-0.7128205129999999,0,0,1,1,13031,-0.62567896,1.4256876669999998,-0.7128205129999999
1162.0,-0.148113116,-0.182243202,1159.0,1159.0,0.61,-0.24253905899999997,-0.7865247879999999,-0.498550042,2.453820634,-0.942991184,-1.011633287,-0.705780365,0.39858613,-0.969230769,0,0,1,1,13033,-0.62567896,2.7231958130000002,-0.969230769
1005.0,-0.148113116,-0.182243202,873.0,873.0,0.61,-0.23973535399999998,-0.396886136,-0.079050738,0.89089024,-1.35592446,-1.146501817,-1.6131127580000002,0.9838109429999999,-0.8205128209999999,0,0,1,1,13035,-0.62567896,1.1377326140000001,-0.8205128209999999
2489.0,-0.148113116,-0.182243202,1131.0,903.0,0.61,-0.15142021,0.313359184,0.917013557,0.439272548,0.8426435790000001,0.26814229100000003,-0.7716316540000001,-0.33857204700000004,-0.435897436,0,0,0,1,13039,-0.62567896,0.7670517379999999,-0.435897436
561.0,-0.148113116,-0.182243202,347.0,301.0,0.61,-0.278704073,-1.10100135,-1.212582798,1.928735409,-1.601422097,-0.728407837,-0.776478087,2.207718605,-0.923076923,0,0,1,1,13043,-0.62567896,1.106009933,-0.923076923
954.3333332999998,-0.148113116,-0.182243202,524.1666667,445.33333330000005,0.61,0.04137985,-0.179919263,-0.15013684800000002,0.40223253700000006,-0.609062081,-0.173585486,-0.21211965300000002,0.20163547199999998,-0.692307692,0,0,0,1,13045,-0.62567896,0.689420457,-0.692307692
1118.666667,-0.148113116,-0.182243202,481.33333330000005,387.0,0.61,-0.10950929400000001,0.119203376,1.195181676,-0.30243244399999997,0.089778161,-0.079505517,0.568237952,-0.9378647640000001,-0.20683760699999998,0,0,0,0,13047,-0.62567896,-0.46568425399999996,-0.20683760699999998
461.0,-0.148113116,-0.182243202,276.0,238.0,0.61,-0.272336495,-0.639724142,1.306087912,0.060892260999999996,-1.3802992809999999,-1.376350077,-2.030779765,-0.9969499620000001,-0.805128205,0,0,0,1,13049,-0.62567896,0.8946262079999999,-0.805128205
932.7777777999999,2.790395223,-0.182243202,548.8888889,485.22222220000003,0.61,0.563862905,0.406503331,-1.461610123,1.405234174,0.42580383299999996,1.185874672,0.084961429,0.885335614,-0.9686609690000001,0,0,1,1,13051,-0.62567896,2.043474259,-0.9686609690000001
458.0,-0.148113116,-0.182243202,286.0,189.0,0.61,-0.280264422,0.317842186,1.899172984,-0.8938440959999999,1.272375947,1.757453327,-3.9350458410000004,-0.183825102,-0.9487179490000001,0,0,0,1,13053,-0.62567896,0.383831384,-0.9487179490000001
595.0,-0.148113116,-0.182243202,354.5,301.5,0.61,-0.23566059600000003,-1.158522244,-0.428468409,0.49561576799999996,-2.001721735,-1.197279933,-1.331506314,0.37326390299999995,-0.587179487,0,0,0,1,13055,-0.62567896,-0.09668605599999999,-0.587179487
2109.333333,-0.148113116,-0.182243202,532.5,440.0,0.61,0.413764707,1.7685491480000002,1.3997690280000001,-0.432453159,0.711666483,1.56235314,0.740471867,-0.771863495,-0.030769231,0,0,0,1,13057,-0.62567896,-0.142038467,-0.030769231
1033.333333,-0.148113116,-0.182243202,951.6666667000002,951.6666667000002,0.61,0.029463338,-0.671362674,-2.661936544,0.37717179,0.13091083,2.245049162,-0.084929154,2.2864988680000002,-0.7111111109999999,0,0,1,1,13059,-0.62567896,1.420105383,-0.7111111109999999
1565.333333,-0.148113116,-0.182243202,1557.555556,1557.555556,0.61,0.531495663,-0.670663999,-2.437595076,3.27342703,-0.336086344,-0.244380911,0.04804158099999999,-0.78874498,-1.14985755,0,0,1,1,13063,-0.62567896,4.391098246,-1.14985755
478.0,-0.148113116,-0.182243202,318.0,273.0,0.61,-0.291340747,-1.486264031,-2.128389583,1.515796378,-1.945608802,-0.9722331959999999,-1.7414298330000002,3.229048446,-1.246153846,0,0,1,1,13065,-0.62567896,1.326806479,-1.246153846
2187.235294,2.370608317,0.185566255,843.1176471000001,726.7647059,0.61,1.9623450340000002,2.001221625,0.129799899,0.48492536399999997,0.730366383,2.545891326,0.8701681999999998,0.286042897,-0.301659125,0,0,1,1,13067,-0.62567896,1.281993419,-0.301659125
1372.0,-0.148113116,-0.182243202,817.0,737.0,0.61,-0.179746548,-0.906918055,-0.658588657,1.111651114,-1.1737107629999999,-0.758876551,-1.151096517,1.6731382469999998,-0.7692307690000001,0,0,1,1,13069,-0.62567896,0.950950583,-0.7692307690000001
1722.0,-0.148113116,-0.182243202,1636.0,1636.0,0.61,-0.170999975,-1.000887286,-0.887168333,1.724224938,-1.9936184330000002,-0.935056882,-0.25956214899999996,0.519570106,-0.841025641,0,0,1,1,13071,-0.62567896,0.91839162,-0.841025641
1566.6,-0.148113116,-0.182243202,441.4,342.4,0.61,0.13009200699999998,1.735664006,1.7538632280000002,-0.208575951,0.955574248,1.435114816,-0.170799455,-0.9969499620000001,-0.222564103,0,0,0,1,13073,-0.62567896,0.525317196,-0.222564103
901.0,-0.148113116,-0.182243202,512.0,460.0,0.61,-0.25932743,-1.154140034,-0.103411604,1.2809533020000001,-1.117132703,-0.656062874,-0.7145331890000001,0.060956431,-0.7692307690000001,0,0,1,1,13075,-0.62567896,1.217749496,-0.7692307690000001
2324.666667,-0.148113116,-0.182243202,820.3333332999999,675.0,0.61,0.112524999,1.253350932,1.117468874,0.322939972,0.425176631,0.837878456,0.607524288,-0.327317724,-0.275213675,0,0,0,1,13077,-0.62567896,0.627235062,-0.275213675
481.0,-0.148113116,-0.182243202,453.0,453.0,0.61,-0.274115354,-0.599651887,-0.043743464,0.454773993,-0.268156956,-0.841145677,-0.98425471,0.60116395,-0.7435897440000001,0,0,1,1,13079,-0.62567896,1.001147572,-0.7435897440000001
1101.0,-0.148113116,-0.182243202,1078.0,1078.0,0.61,-0.241431118,-0.6769840540000001,-0.8981037070000001,2.045176442,-0.7757592879999999,-0.8236703790000001,-1.2009091109999999,3.2740657389999996,-0.964102564,0,0,1,1,13081,-0.62567896,2.069234541,-0.964102564
589.0,-0.148113116,-0.182243202,325.0,260.0,0.61,-0.262121902,-0.26144496300000003,1.015967221,-0.228192127,-0.999241422,-0.73610337,0.136136373,0.20444905300000002,-0.482051282,0,0,0,0,13083,-0.62567896,-0.57946821,-0.482051282
1076.0,-0.148113116,-0.182243202,375.0,292.0,0.61,-0.240224695,1.267810596,1.57816215,-0.534103042,0.08964283699999999,1.052147498,0.11429408099999999,0.5308244289999999,-0.405128205,0,0,0,0,13085,-0.62567896,-0.511716727,-0.405128205
1487.0,-0.148113116,-0.182243202,1298.0,1298.0,0.61,-0.229065275,-0.968073793,-1.5074563269999999,2.273094787,-0.8824904929999999,-0.708524335,-1.21610335,1.889783971,-0.9538461540000001,0,0,1,1,13087,-0.62567896,2.249588735,-0.9538461540000001
1205.5,1.531034506,0.553375711,755.7916667000001,694.625,0.61,1.9461013999999999,0.943412769,-2.14046231,1.5143434519999999,0.34593552,2.190202941,0.527137055,1.287677673,-0.9594017090000001,0,0,1,1,13089,-0.62567896,3.2138985410000003,-0.9594017090000001
857.0,-0.148113116,-0.182243202,557.0,516.0,0.61,-0.24740784,-1.11517153,-0.885786697,0.828649085,-0.420633747,-0.677007217,-1.292909853,0.15380459800000001,-0.78974359,0,0,1,1,13091,-0.62567896,1.021250522,-0.78974359
389.0,-0.148113116,-0.182243202,386.0,386.0,0.61,-0.268981898,-1.320370346,-1.415695196,2.259383384,-2.002406438,-1.194537962,-1.758470657,0.018752718,-1.112820513,0,0,1,1,13093,-0.62567896,2.7077386110000004,-1.112820513
1024.5,-0.148113116,-0.182243202,1021.5,1021.5,0.61,-0.030562400000000003,-0.961654943,-2.9856594210000003,3.318971852,-0.607764784,-0.138970727,-1.02470775,1.6928333119999999,-1.1858974359999999,0,0,1,1,13095,-0.62567896,4.121774676999999,-1.1858974359999999
1661.6,-0.148113116,-0.182243202,927.6,795.2,0.61,0.119101855,0.417620021,-0.20869160399999998,1.574109028,0.315906418,0.578071721,0.485204918,-1.005390704,-0.78974359,0,0,1,1,13097,-0.62567896,2.544596763,-0.78974359
642.0,-0.148113116,-0.182243202,618.0,618.0,0.61,-0.280209025,-1.311538835,-1.7680627340000001,2.5490089890000003,-0.830251235,-0.427581812,-0.98424833,0.93879365,-0.98974359,0,0,1,1,13099,-0.62567896,2.690062228,-0.98974359
229.0,-0.148113116,-0.182243202,207.0,207.0,0.61,-0.299887274,-0.971847757,0.021218097,0.7140813020000001,-2.615709592,-1.555252189,-0.5423779710000001,1.14137147,-0.856410256,0,0,0,1,13101,-0.62567896,-0.36575722,-0.856410256
1742.5,-0.148113116,-0.182243202,583.0,457.0,0.61,-0.13653995800000002,0.658503843,1.177611255,-0.018513241,0.153356051,-0.194835762,0.466354327,-1.6919044269999999,-0.505128205,0,0,0,1,13103,-0.62567896,0.254995831,-0.505128205
802.0,-0.148113116,-0.182243202,497.0,430.0,0.61,-0.25287060100000003,-0.933494748,-1.053648892,1.138783158,-1.192191743,-1.115187104,-1.105975988,1.360830774,-1.046153846,0,0,1,1,13105,-0.62567896,1.48737511,-1.046153846
648.5,-0.148113116,-0.182243202,567.5,567.5,0.61,-0.242979157,-1.17027714,-1.592525147,1.960929383,-0.9680730009999999,-0.926162885,-0.863760998,0.826250417,-1.046153846,0,0,1,1,13107,-0.62567896,1.625221939,-1.046153846
407.0,-0.148113116,-0.182243202,404.0,404.0,0.61,-0.27912570600000003,-0.6629816620000001,-0.702244115,1.868746946,-1.480562433,-0.592529355,-0.438103841,1.04008256,-0.994871795,0,0,1,1,13109,-0.62567896,1.4526254769999998,-0.994871795
894.0,-0.148113116,-0.182243202,468.0,358.0,0.61,-0.23689164100000001,-0.504224582,0.44335908399999996,-0.7411259490000001,-0.045574623,-0.273069872,-0.644031779,0.305737963,-0.523076923,0,0,0,0,13111,-0.62567896,-0.588438198,-0.523076923
1417.6,-0.148113116,-0.182243202,300.2,236.4,0.61,0.027247458,2.763809166,2.111080002,-0.48622400200000004,1.361283159,2.77624954,0.484062156,-0.701523975,-0.16923076899999998,0,0,0,1,13113,-0.62567896,0.807294328,-0.16923076899999998
913.8,-0.148113116,-0.182243202,482.0,423.0,0.61,-0.015331299999999999,-0.161537771,-0.191966693,0.82669668,-0.889399169,-0.064291192,-0.16478715800000002,0.522383687,-0.301538462,0,0,0,1,13115,-0.62567896,0.39911241700000005,-0.301538462
2584.8,-0.148113116,-0.182243202,357.8,304.6,0.61,0.33806777,3.332276585,2.97508991,-0.730395852,0.989843501,3.1584340610000003,0.912511286,-1.002577123,-0.021538462,0,0,0,1,13117,-0.62567896,-0.389840787,-0.021538462
1115.0,-0.148113116,-0.182243202,526.0,438.0,0.61,-0.24351466100000002,-0.8866114629999999,0.212736902,0.08422621400000001,-1.3666042440000001,-0.908030931,-0.9197662590000001,0.7840467040000001,-0.517948718,0,0,0,1,13119,-0.62567896,0.020773303,-0.517948718
1472.851852,1.531034506,1.288994624,731.0740741000001,673.3333332999999,0.61,2.6918251719999997,2.005918295,-2.056585565,0.883256594,0.793387958,2.9534628069999997,0.42679797799999997,2.711349573,-0.640835708,0,0,1,1,13121,-0.62567896,2.568259989,-0.640835708
1217.0,-0.148113116,-0.182243202,695.0,559.0,0.61,-0.221091183,-0.40309818700000005,0.961875945,-0.519749385,-0.83283235,-0.313985468,-0.40765672,-0.003755928,-0.5435897439999999,0,0,0,0,13123,-0.62567896,-0.488594222,-0.5435897439999999
1814.0,-0.148113116,-0.182243202,925.0,805.5,0.61,-0.055352562,0.278873515,-0.767037995,0.993100089,0.252333748,0.7183436259999999,0.17743218,1.6027987259999998,-0.5435897439999999,0,0,1,1,13127,-0.62567896,1.103646168,-0.5435897439999999
1027.666667,-0.148113116,-0.182243202,569.0,475.66666669999995,0.61,-0.138580414,-0.489121211,0.6998880340000001,0.58341405,-1.449659244,-0.815992733,0.07142949999999999,-0.164130036,-0.7042735040000001,0,0,0,1,13129,-0.62567896,-0.325443782,-0.7042735040000001
1187.0,-0.148113116,0.185566255,1053.0,1053.0,0.61,-0.235143558,-0.631360563,-0.02101716,0.7975935670000001,-1.296358748,-0.8025437529999999,-0.437328748,0.60116395,-1.076923077,0,0,1,1,13131,-0.62567896,1.338685184,-1.076923077
482.0,-0.148113116,-0.182243202,475.0,475.0,0.61,-0.260736976,0.560935909,-0.416646553,0.6679916610000001,-0.736670651,0.243022163,-0.645102332,3.527288014,-1.251282051,0,0,1,1,13133,-0.62567896,1.7652924209999998,-1.251282051
2359.173913,-0.148113116,-0.182243202,1071.347826,892.0434783,0.61,2.426701237,1.187655545,0.901721332,0.627595928,0.173557293,1.48752994,0.718804648,-0.521454801,-0.39643255299999997,0,0,1,1,13135,-0.62567896,1.279352325,-0.39643255299999997
1365.0,-0.148113116,-0.182243202,719.0,603.0,0.61,-0.17719213,-0.596423721,1.004518506,-0.8264333429999999,-1.320667179,-0.355026866,-0.45696334899999996,-0.223215233,-0.58974359,0,0,0,0,13137,-0.62567896,-0.473184599,-0.58974359
1260.875,-0.148113116,-0.182243202,680.625,596.375,0.61,0.281331999,0.571512885,0.6914345000000001,0.453589254,-1.421329731,0.14834602300000002,0.539824007,0.20726263399999997,-0.673076923,0,0,0,1,13139,-0.62567896,-0.038075455,-0.673076923
299.0,-0.148113116,-0.182243202,296.0,296.0,0.61,-0.28555791399999997,-1.355082017,-2.399074476,3.100402112,-2.510248518,-1.352455879,-3.588843803,1.1666936970000001,-1.605128205,0,0,1,1,13141,-0.62567896,4.391836685,-1.605128205
856.0,-0.148113116,-0.182243202,326.5,279.0,0.61,-0.22383641199999998,-0.295185253,0.38107638899999996,0.180683025,-1.077120616,-0.7511387970000001,-0.556535145,0.356382418,-0.482051282,0,0,0,1,13143,-0.62567896,-0.282855879,-0.482051282
1673.0,-0.148113116,-0.182243202,574.0,482.0,0.61,-0.210061023,1.40811273,2.1307306319999997,-0.253148522,0.46377431700000005,0.671462476,0.130025837,-0.203520167,-0.46153846200000004,0,0,0,1,13145,-0.62567896,0.622465831,-0.46153846200000004
963.0,-0.148113116,-0.182243202,524.0,442.0,0.61,-0.233644761,-0.66603364,0.117238975,0.6889833320000001,-0.7717784209999999,-0.816267788,-0.774689911,0.37607748399999996,-0.8307692309999999,0,0,0,1,13147,-0.62567896,0.615520461,-0.8307692309999999
635.0,-0.148113116,-0.182243202,383.0,312.0,0.61,-0.276509736,-0.7082731240000001,0.14386481199999998,0.36022294899999996,-0.89019115,-1.126799053,-0.37589299600000003,-0.78874498,-0.805128205,0,0,0,1,13149,-0.62567896,0.248085875,-0.805128205
1388.555556,-0.148113116,-0.182243202,604.7777778,509.1111111000001,0.61,0.35716742799999995,0.789822157,0.583980255,1.376980151,0.608832788,0.7224490859999999,0.338561735,-1.182646297,-0.64045584,0,0,1,1,13151,-0.62567896,2.25987302,-0.64045584
1594.6,-0.148113116,-0.182243202,744.4,627.4,0.61,0.150459641,0.343518069,0.053019122,0.8520861679999999,0.702037267,0.450595984,-0.10458999599999999,-0.195079425,-0.404102564,0,0,1,1,13153,-0.62567896,1.555641134,-0.404102564
456.0,-0.148113116,-0.182243202,255.0,224.0,0.61,-0.283677494,-1.0770177440000002,-0.69631017,0.535010935,-0.61710689,-0.8732663140000001,-1.21837083,1.5043233969999998,-0.46666666700000003,0,0,1,1,13155,-0.62567896,1.353248284,-0.46666666700000003
873.75,-0.148113116,-0.182243202,350.0,289.0,0.61,-0.115722992,0.453638241,1.161872866,0.282005582,-0.5014930120000001,-0.160013737,0.140372732,-0.420165891,-0.40769230799999995,0,0,0,1,13157,-0.62567896,-0.099836781,-0.40769230799999995
670.0,-0.148113116,-0.182243202,381.0,333.0,0.61,-0.269969811,-0.80135461,0.719587097,0.11057846199999999,-1.528698638,-1.155915255,-0.514293766,-0.344199209,-0.61025641,0,0,0,1,13159,-0.62567896,0.764616064,-0.61025641
867.0,-0.148113116,-0.182243202,537.0,470.0,0.61,-0.26607047699999997,-0.9031426640000001,0.632686714,0.69014232,-1.404087979,-1.178512979,-0.84147272,-0.175384359,-0.7128205129999999,0,0,0,1,13161,-0.62567896,0.477240716,-0.7128205129999999
804.0,-0.148113116,-0.182243202,801.0,801.0,0.61,-0.263131358,-1.3451737819999998,-1.536778881,1.9056132890000002,-1.794364615,-1.13862757,-1.082522597,0.9753702009999999,-0.887179487,0,0,1,1,13163,-0.62567896,3.128287247,-0.887179487
340.0,-0.148113116,-0.182243202,337.0,337.0,0.61,-0.28475158,-1.678173005,-1.218040935,1.386270704,-1.177620407,-1.384026994,-1.144672245,-0.164130036,-1.005128205,0,0,1,1,13165,-0.62567896,1.826880932,-1.005128205
335.0,-0.148113116,-0.182243202,302.0,302.0,0.61,-0.28207098,-1.109341478,-1.033049288,1.1185691,-1.60401748,-1.2629042129999999,-0.629448966,0.018752718,-1.0307692309999998,0,0,1,1,13167,-0.62567896,1.3221154990000001,-1.0307692309999998
1594.0,-0.148113116,-0.182243202,735.0,638.0,0.61,-0.224396538,0.18801001,0.6871489479999999,0.87535651,0.33801285200000003,-0.058702233,-0.08308278,-0.467996766,-0.687179487,0,0,1,1,13169,-0.62567896,1.1472227590000001,-0.687179487
775.0,-0.148113116,-0.182243202,480.0,419.0,0.61,-0.255966678,-0.708617142,-1.11840849,0.562779322,-0.082505315,-0.293155397,-0.902480466,0.8487590629999999,-0.933333333,0,0,1,1,13171,-0.62567896,1.0545251690000002,-0.933333333
400.0,-0.148113116,-0.182243202,383.0,383.0,0.61,-0.280261345,-1.287895244,-0.250384984,1.263043046,-0.9568149990000001,-0.575850612,-1.746463191,1.464933265,-1.051282051,0,0,1,1,13173,-0.62567896,1.058757208,-1.051282051
810.3333332999999,-0.148113116,-0.182243202,553.0,503.33333330000005,0.61,-0.166195824,-0.76306584,-1.135361963,1.400061037,-0.354891071,-0.625543518,-1.128105007,2.143006245,-0.852991453,0,0,1,1,13175,-0.62567896,1.881305426,-0.852991453
1391.0,-0.148113116,-0.182243202,517.0,410.0,0.61,-0.222316072,0.9350504159999999,1.189324063,0.528087985,0.428868155,0.505068755,0.26747039,-1.388037697,-0.5435897439999999,0,0,0,1,13177,-0.62567896,0.774152965,-0.5435897439999999
1395.5,-0.148113116,-0.182243202,868.0,711.0,0.61,-0.12105033800000001,-0.64424521,0.01667362,1.42615464,0.820788878,-0.18573038100000003,-1.44081557,-0.901288214,-0.7641025640000001,0,0,1,1,13179,-0.62567896,2.449111985,-0.7641025640000001
376.0,-0.148113116,-0.182243202,231.0,205.0,0.61,-0.28832468699999997,-0.627489965,-1.210287455,0.821289913,-0.480745133,-0.968874727,-0.31203577600000004,1.206083829,-0.805128205,0,0,1,1,13181,-0.62567896,1.476452677,-0.805128205
903.0,-0.148113116,-0.182243202,679.0,574.0,0.61,-0.257274663,-0.40037717,0.068523023,1.433284693,0.050003875,-0.604360317,-1.8056482230000002,-2.04078845,-0.9435897440000001,0,0,1,1,13183,-0.62567896,1.181682783,-0.9435897440000001
2474.0,-0.148113116,-0.182243202,1614.0,1513.0,0.61,0.038434576,-0.52064106,-0.881791008,0.886737164,-0.23034502399999998,0.46500504299999995,-0.792357449,1.622493792,-0.6974358970000001,0,0,1,1,13185,-0.62567896,1.78588994,-0.6974358970000001
1114.0,-0.148113116,-0.182243202,495.0,392.0,0.61,-0.21508060699999998,-0.219436293,-0.396273455,-0.10405671400000001,-0.443130763,0.586950715,-0.032921265,1.135744308,-0.17435897399999997,0,0,0,0,13187,-0.62567896,-0.514529708,-0.17435897399999997
1223.0,-0.148113116,-0.182243202,817.0,683.0,0.61,-0.246099855,-0.782099139,-0.6460059260000001,1.5614799680000002,-0.7866599209999999,-0.652642617,-0.527739877,0.49987504,-0.8666666670000001,0,0,1,1,13189,-0.62567896,2.302226555,-0.8666666670000001
442.0,-0.148113116,-0.182243202,320.0,270.0,0.61,-0.268957277,-0.48607403,-0.485373196,0.8109402109999999,-0.519062769,-0.807548087,-0.662179061,1.014760332,-1.0820512820000001,0,0,1,1,13191,-0.62567896,1.8622117440000001,-1.0820512820000001
478.0,-0.148113116,-0.182243202,475.0,475.0,0.61,-0.270145235,-1.46393529,-2.175789228,2.394390925,-2.023678592,-1.365370259,-2.004616772,1.5183913009999999,-1.487179487,0,0,1,1,13193,-0.62567896,3.562751351,-1.487179487
1345.0,-0.148113116,-0.182243202,737.0,612.0,0.61,-0.224211881,-0.314925898,0.524680852,0.076181481,-0.580446484,-0.485864607,-0.404978565,-0.470810346,-0.7641025640000001,0,0,0,1,13195,-0.62567896,0.100669497,-0.7641025640000001
716.0,-0.148113116,-0.182243202,609.0,609.0,0.61,-0.285893374,-0.903839167,-0.22112659399999998,0.236770492,-1.353441776,-0.9500170440000001,-0.628944277,-0.127553485,-0.933333333,0,0,1,1,13197,-0.62567896,2.048518371,-0.933333333
482.0,-0.148113116,-0.182243202,432.0,432.0,0.61,-0.247133933,-0.9953680090000001,-0.757787515,1.740893275,-1.343239235,-1.126830827,-0.666122882,0.316992286,-1.156410256,0,0,1,1,13199,-0.62567896,2.016126537,-1.156410256
275.0,-0.148113116,-0.182243202,248.0,248.0,0.61,-0.294122908,-0.932777495,-0.368329216,1.694633361,-0.611893284,-1.062587544,-0.290591715,1.146998631,-1.076923077,0,0,1,1,13201,-0.62567896,1.5565733240000001,-1.076923077
572.3333332999999,-0.148113116,0.185566255,562.6666667000001,562.6666667000001,0.61,-0.24275756899999998,-1.300839855,-1.600311086,2.709453934,-1.4675237890000001,-0.988383177,-1.59090242,-0.07690903,-0.8119658120000001,0,0,1,1,13205,-0.62567896,2.578042188,-0.8119658120000001
1214.0,-0.148113116,-0.182243202,538.0,466.0,0.61,-0.22976697,0.885734725,0.606968748,-0.17959697,-0.317516762,0.158948533,-0.555718222,2.618501406,-0.661538462,0,0,1,1,13207,-0.62567896,0.964968061,-0.661538462
294.0,-0.148113116,-0.182243202,291.0,291.0,0.61,-0.284650019,-0.6883474470000001,0.267728405,-0.076238588,-0.742788068,-0.604370073,-0.99411525,0.744656573,-0.7743589740000001,0,0,1,1,13209,-0.62567896,1.1101507990000001,-0.7743589740000001
985.0,-0.148113116,-0.182243202,372.0,340.0,0.61,-0.256794556,0.6661959789999999,0.744738193,0.8345827240000001,0.065571202,0.099315783,0.173442559,0.291670059,-0.569230769,0,0,1,1,13211,-0.62567896,1.060920128,-0.569230769
752.0,-0.148113116,-0.182243202,532.6666667,465.0,0.61,-0.19083826,-0.834278405,1.091921007,0.122550779,-2.879487707,-1.272647823,-0.290916935,-1.1910870390000001,-1.025641026,0,0,0,0,13213,-0.62567896,-0.562254678,-1.025641026
1006.333333,3.2101821289999997,-0.182243202,681.7777778,628.6666667000001,0.61,0.29205132100000003,-0.157791461,-1.5696566330000001,1.7514208919999998,0.249154513,0.515550969,-0.753708926,1.532459205,-0.846153846,0,0,1,1,13215,-0.62567896,2.602821824,-0.846153846
1902.3333329999998,-0.148113116,-0.182243202,1203.666667,1043.333333,0.61,0.01104691,0.112431865,-0.359932384,1.5899877519999999,-0.15746438,-0.145756476,0.06788015,-0.493318993,-0.8239316240000001,0,0,1,1,13217,-0.62567896,2.2984434780000003,-0.8239316240000001
1160.0,-0.148113116,-0.182243202,217.0,177.5,0.61,-0.201523728,2.592645164,2.306728066,-0.402234792,1.265074749,2.9362912039999998,0.764464413,0.446417004,0.023076923,0,0,0,1,13219,-0.62567896,-0.219051695,0.023076923
650.0,-0.148113116,-0.182243202,332.0,285.0,0.61,-0.267132253,-0.681097635,0.160444586,0.275642744,-1.2613799940000001,-0.607744237,-0.08480914699999999,-0.9378647640000001,-0.671794872,0,0,0,1,13221,-0.62567896,0.6019812689999999,-0.671794872
1793.8,-0.148113116,-0.182243202,651.6,513.8,0.61,0.156793366,0.7421118859999999,1.234463146,0.436625405,0.598163593,0.34361536200000004,0.738080418,-1.5202759959999999,-0.686153846,0,0,0,1,13223,-0.62567896,0.536409522,-0.686153846
